R,C,A,B,C,D,x,y,Readings
8,16,0,0,0,0,0,0,4
8,16,0,0,0,0,0,0,5
8,16,0,0,0,0,0,0,6
8,16,0,0,0,0,0,0,7
8,16,0,0,0,0,0,0,8
8,16,0,0,0,0,0,0,9
8,16,0,0,0,0,0,0,10
8,16,0,0,0,0,0,0,11
8,16,0,0,0,0,0,0,12
8,16,0,0,0,0,0,0,13
8,16,0,0,0,0,0,0,14
8,16,0,0,0,0,0,0,15
8,16,0,0,0,0,0,0,16
8,16,0,0,0,0,0,0,17
8,16,0,0,0,0,0,0,18
8,16,0,0,0,0,0,0,19
8,16,0,0,0,0,0,0,20
8,17,0,0,0,0,0,0,1
8,17,0,0,0,0,0,0,2
8,17,0,0,0,0,0,0,3
8,17,0,0,0,0,0,0,4
8,17,0,0,0,0,0,0,5
8,17,0,0,0,0,0,0,6
8,17,0,0,0,0,0,0,7
8,17,0,0,0,0,0,0,8
8,17,0,0,0,0,0,0,9
8,17,0,0,0,0,0,0,10
8,17,0,0,0,0,0,0,11
8,17,0,0,0,0,0,0,12
8,17,0,0,0,0,0,0,13
8,17,0,0,0,0,0,0,14
8,17,0,0,0,0,0,0,15
8,17,0,0,0,0,0,0,16
8,17,0,0,0,0,0,0,17
8,17,0,0,0,0,0,0,18
8,17,0,0,0,0,0,0,19
8,17,0,0,0,0,0,0,20
8,18,0,0,0,0,0,0,1
8,18,0,0,0,0,0,0,2
8,18,0,0,0,0,0,0,3
8,18,0,0,0,0,0,0,4
8,18,0,0,0,0,0,0,5
8,18,0,0,0,0,0,0,6
8,18,0,0,0,0,0,0,7
8,18,0,0,0,0,0,0,8
8,18,0,0,0,0,0,0,9
8,18,0,0,0,0,0,0,10
8,18,0,0,0,0,0,0,11
8,18,0,0,0,0,0,0,12
8,18,0,0,0,0,0,0,13
8,18,0,0,0,0,0,0,14
8,18,0,0,0,0,0,0,15
8,18,0,0,0,0,0,0,16
8,18,0,0,0,0,0,0,17
8,18,0,0,0,0,0,0,18
8,18,0,0,0,0,0,0,19
8,18,0,0,0,0,0,0,20
8,19,0,0,0,0,0,0,1
8,19,0,0,0,0,0,0,2
8,19,0,0,0,0,0,0,3
8,19,0,0,0,0,0,0,4
8,19,0,0,0,0,0,0,5
8,19,0,0,0,0,0,0,6
8,19,0,0,0,0,0,0,7
8,19,0,0,0,0,0,0,8
8,19,0,0,0,0,0,0,9
8,19,0,0,0,0,0,0,10
8,19,0,0,0,0,0,0,11
8,19,0,0,0,0,0,0,12
8,19,0,0,0,0,0,0,13
8,19,0,0,0,0,0,0,14
8,19,0,0,0,0,0,0,15
8,19,0,0,0,0,0,0,16
8,19,0,0,0,0,0,0,17
8,19,0,0,0,0,0,0,18
8,19,0,0,0,0,0,0,19
8,19,0,0,0,0,0,0,20
8,20,0,0,0,0,0,0,1
8,20,0,0,0,0,0,0,2
8,20,0,0,0,0,0,0,3
8,20,0,0,0,0,0,0,4
8,20,0,0,0,0,0,0,5
8,20,0,0,0,0,0,0,6
8,20,0,0,0,0,0,0,7
8,20,0,0,0,0,0,0,8
8,20,0,0,0,0,0,0,9
8,20,0,0,0,0,0,0,10
8,20,0,0,0,0,0,0,11
8,20,0,0,0,0,0,0,12
8,20,0,0,0,0,0,0,13
8,20,0,0,0,0,0,0,14
8,20,0,0,0,0,0,0,15
8,20,0,0,0,0,0,0,16
8,20,0,0,0,0,0,0,17
8,20,0,0,0,0,0,0,18
8,20,0,0,0,0,0,0,19
8,20,0,0,0,0,0,0,20
9,1,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,2
9,1,0,0,0,0,0,0,3
9,1,0,0,0,0,0,0,4
9,1,0,0,0,0,0,0,5
9,1,0,0,0,0,0,0,6
9,1,0,0,0,0,0,0,7
9,1,0,0,0,0,0,0,8
9,1,0,0,0,0,0,0,9
9,1,0,0,0,0,0,0,10
9,1,0,0,0,0,0,0,11
9,1,0,0,0,0,0,0,12
9,1,0,0,0,0,0,0,13
9,1,0,0,0,0,0,0,14
9,1,0,0,0,0,0,0,15
9,1,0,0,0,0,0,0,16
9,1,0,0,0,0,0,0,17
9,1,0,0,0,0,0,0,18
9,1,0,0,0,0,0,0,19
9,1,0,0,0,0,0,0,20
9,2,0,0,0,0,0,0,1
9,2,0,0,0,0,0,0,2
9,2,0,0,0,0,0,0,3
9,2,0,0,0,0,0,0,4
9,2,0,0,0,0,0,0,5
9,2,0,0,0,0,0,0,6
9,2,0,0,0,0,0,0,7
9,2,0,0,0,0,0,0,8
9,2,0,0,0,0,0,0,9
9,2,0,0,0,0,0,0,10
9,2,0,0,0,0,0,0,11
9,2,0,0,0,0,0,0,12
9,2,0,0,0,0,0,0,13
9,2,0,0,0,0,0,0,14
9,2,0,0,0,0,0,0,15
9,2,0,0,0,0,0,0,16
9,2,0,0,0,0,0,0,17
9,2,0,0,0,0,0,0,18
9,2,0,0,0,0,0,0,19
9,2,0,0,0,0,0,0,20
9,3,0,0,0,0,0,0,1
9,3,0,0,0,0,0,0,2
9,3,0,0,0,0,0,0,3
9,3,0,0,0,0,0,0,4
9,3,0,0,0,0,0,0,5
9,3,0,0,0,0,0,0,6
9,3,0,0,0,0,0,0,7
9,3,0,0,0,0,0,0,8
9,3,0,0,0,0,0,0,9
9,3,0,0,0,0,0,0,10
9,3,0,0,0,0,0,0,11
9,3,0,0,0,0,0,0,12
9,3,0,0,0,0,0,0,13
9,3,0,0,0,0,0,0,14
9,3,0,0,0,0,0,0,15
9,3,0,0,0,0,0,0,16
9,3,0,0,0,0,0,0,17
9,3,0,0,0,0,0,0,18
9,3,0,0,0,0,0,0,19
9,3,0,0,0,0,0,0,20
9,4,0,0,0,0,0,0,1
9,4,0,0,0,0,0,0,2
9,4,0,0,0,0,0,0,3
9,4,0,0,0,0,0,0,4
9,4,0,0,0,0,0,0,5
9,4,0,0,0,0,0,0,6
9,4,0,0,0,0,0,0,7
9,4,0,0,0,0,0,0,8
9,4,0,0,0,0,0,0,9
9,4,0,0,0,0,0,0,10
9,4,0,0,0,0,0,0,11
9,4,0,0,0,0,0,0,12
9,4,0,0,0,0,0,0,13
9,4,0,0,0,0,0,0,14
9,4,0,0,0,0,0,0,15
9,4,0,0,0,0,0,0,16
9,4,0,0,0,0,0,0,17
9,4,0,0,0,0,0,0,18
9,4,0,0,0,0,0,0,19
9,4,0,0,0,0,0,0,20
9,5,0,0,0,0,0,0,1
9,5,0,0,0,0,0,0,2
9,5,0,0,0,0,0,0,3
9,5,0,0,0,0,0,0,4
9,5,0,0,0,0,0,0,5
9,5,0,0,0,0,0,0,6
9,5,0,0,0,0,0,0,7
9,5,0,0,0,0,0,0,8
9,5,0,0,0,0,0,0,9
9,5,0,0,0,0,0,0,10
9,5,0,0,0,0,0,0,11
9,5,0,0,0,0,0,0,12
9,5,0,0,0,0,0,0,13
9,5,0,0,0,0,0,0,14
9,5,0,0,0,0,0,0,15
9,5,0,0,0,0,0,0,16
9,5,0,0,0,0,0,0,17
9,5,0,0,0,0,0,0,18
9,5,0,0,0,0,0,0,19
9,5,0,0,0,0,0,0,20
9,6,0,0,0,0,0,0,1
9,6,0,0,0,0,0,0,2
9,6,0,0,0,0,0,0,3
9,6,0,0,0,0,0,0,4
9,6,0,0,0,0,0,0,5
9,6,0,0,0,0,0,0,6
9,6,0,0,0,0,0,0,7
9,6,0,0,0,0,0,0,8
9,6,0,0,0,0,0,0,9
9,6,0,0,0,0,0,0,10
9,6,0,0,0,0,0,0,11
9,6,0,0,0,0,0,0,12
9,6,0,0,0,0,0,0,13
9,6,0,0,0,0,0,0,14
9,6,0,0,0,0,0,0,15
9,6,0,0,0,0,0,0,16
9,6,0,0,0,0,0,0,17
9,6,0,0,0,0,0,0,18
9,6,0,0,0,0,0,0,19
9,6,0,0,0,0,0,0,20
9,7,0,0,0,0,0,0,1
9,7,0,0,0,0,0,0,2
9,7,0,0,0,0,0,0,3
9,7,0,0,0,0,0,0,4
9,7,0,0,0,0,0,0,5
9,7,0,0,0,0,0,0,6
9,7,0,0,0,0,0,0,7
9,7,0,0,0,0,0,0,8
9,7,0,0,0,0,0,0,9
9,7,0,0,0,0,0,0,10
9,7,0,0,0,0,0,0,11
9,7,0,0,0,0,0,0,12
9,7,0,0,0,0,0,0,13
9,7,0,0,0,0,0,0,14
9,7,0,0,0,0,0,0,15
9,7,0,0,0,0,0,0,16
9,7,0,0,0,0,0,0,17
9,7,0,0,0,0,0,0,18
9,7,0,0,0,0,0,0,19
9,7,0,0,0,0,0,0,20
9,8,0,0,0,0,0,0,1
9,8,0,0,0,0,0,0,2
9,8,0,0,0,0,0,0,3
9,8,0,0,0,0,0,0,4
9,8,0,0,0,0,0,0,5
9,8,0,0,0,0,0,0,6
9,8,0,0,0,0,0,0,7
9,8,0,0,0,0,0,0,8
9,8,0,0,0,0,0,0,9
9,8,0,0,0,0,0,0,10
9,8,0,0,0,0,0,0,11
9,8,0,0,0,0,0,0,12
9,8,0,0,0,0,0,0,13
9,8,0,0,0,0,0,0,14
9,8,0,0,0,0,0,0,15
9,8,0,0,0,0,0,0,16
9,8,0,0,0,0,0,0,17
9,8,0,0,0,0,0,0,18
9,8,0,0,0,0,0,0,19
9,8,0,0,0,0,0,0,20
9,9,0,0,0,0,0,0,1
9,9,0,0,0,0,0,0,2
9,9,0,0,0,0,0,0,3
9,9,0,0,0,0,0,0,4
9,9,0,0,0,0,0,0,5
9,9,0,0,0,0,0,0,6
9,9,0,0,0,0,0,0,7
9,9,0,0,0,0,0,0,8
9,9,0,0,0,0,0,0,9
9,9,0,0,0,0,0,0,10
9,9,0,0,0,0,0,0,11
9,9,0,0,0,0,0,0,12
9,9,0,0,0,0,0,0,13
9,9,0,0,0,0,0,0,14
9,9,0,0,0,0,0,0,15
9,9,0,0,0,0,0,0,16
9,9,0,0,0,0,0,0,17
9,9,0,0,0,0,0,0,18
9,9,0,0,0,0,0,0,19
9,9,0,0,0,0,0,0,20
9,10,0,0,0,0,0,0,1
9,10,0,0,0,0,0,0,2
9,10,0,0,0,0,0,0,3
9,10,0,0,0,0,0,0,4
9,10,0,0,0,0,0,0,5
9,10,0,0,0,0,0,0,6
9,10,0,0,0,0,0,0,7
9,10,0,0,0,0,0,0,8
9,10,0,0,0,0,0,0,9
9,10,0,0,0,0,0,0,10
9,10,0,0,0,0,0,0,11
9,10,0,0,0,0,0,0,12
9,10,0,0,0,0,0,0,13
9,10,0,0,0,0,0,0,14
9,10,0,0,0,0,0,0,15
9,10,0,0,0,0,0,0,16
9,10,0,0,0,0,0,0,17
9,10,0,0,0,0,0,0,18
9,10,0,0,0,0,0,0,19
9,10,0,0,0,0,0,0,20
9,11,0,0,0,0,0,0,1
9,11,0,0,0,0,0,0,2
9,11,0,0,0,0,0,0,3
9,11,0,0,0,0,0,0,4
9,11,0,0,0,0,0,0,5
9,11,0,0,0,0,0,0,6
9,11,0,0,0,0,0,0,7
9,11,0,0,0,0,0,0,8
9,11,0,0,0,0,0,0,9
9,11,0,0,0,0,0,0,10
9,11,0,0,0,0,0,0,11
9,11,0,0,0,0,0,0,12
9,11,0,0,0,0,0,0,13
9,11,0,0,0,0,0,0,14
9,11,0,0,0,0,0,0,15
9,11,0,0,0,0,0,0,16
9,11,0,0,0,0,0,0,17
9,11,0,0,0,0,0,0,18
9,11,0,0,0,0,0,0,19
9,11,0,0,0,0,0,0,20
9,12,0,0,0,0,0,0,1
9,12,0,0,0,0,0,0,2
9,12,0,0,0,0,0,0,3
9,12,0,0,0,0,0,0,4
9,12,0,0,0,0,0,0,5
9,12,0,0,0,0,0,0,6
9,12,0,0,0,0,0,0,7
9,12,0,0,0,0,0,0,8
9,12,0,0,0,0,0,0,9
9,12,0,0,0,0,0,0,10
9,12,0,0,0,0,0,0,11
9,12,0,0,0,0,0,0,12
9,12,0,0,0,0,0,0,13
9,12,0,0,0,0,0,0,14
9,12,0,0,0,0,0,0,15
9,12,0,0,0,0,0,0,16
9,12,0,0,0,0,0,0,17
9,12,0,0,0,0,0,0,18
9,12,0,0,0,0,0,0,19
9,12,0,0,0,0,0,0,20
9,13,0,0,0,0,0,0,1
9,13,0,0,0,0,0,0,2
9,13,0,0,0,0,0,0,3
9,13,0,0,0,0,0,0,4
9,13,0,0,0,0,0,0,5
9,13,0,0,0,0,0,0,6
9,13,0,0,0,0,0,0,7
9,13,0,0,0,0,0,0,8
9,13,0,0,0,0,0,0,9
9,13,0,0,0,0,0,0,10
9,13,0,0,0,0,0,0,11
9,13,0,0,0,0,0,0,12
9,13,0,0,0,0,0,0,13
9,13,0,0,0,0,0,0,14
9,13,0,0,0,0,0,0,15
9,13,0,0,0,0,0,0,16
9,13,0,0,0,0,0,0,17
9,13,0,0,0,0,0,0,18
9,13,0,0,0,0,0,0,19
9,13,0,0,0,0,0,0,20
9,14,0,0,0,0,0,0,1
9,14,0,0,0,0,0,0,2
9,14,0,0,0,0,0,0,3
9,14,0,0,0,0,0,0,4
9,14,0,0,0,0,0,0,5
9,14,0,0,0,0,0,0,6
9,14,0,0,0,0,0,0,7
9,14,0,0,0,0,0,0,8
9,14,0,0,0,0,0,0,9
9,14,0,0,0,0,0,0,10
9,14,0,0,0,0,0,0,11
9,14,0,0,0,0,0,0,12
9,14,0,0,0,0,0,0,13
9,14,0,0,0,0,0,0,14
9,14,0,0,0,0,0,0,15
9,14,0,0,0,0,0,0,16
9,14,0,0,0,0,0,0,17
9,14,0,0,0,0,0,0,18
9,14,0,0,0,0,0,0,19
9,14,0,0,0,0,0,0,20
9,15,0,0,0,0,0,0,1
9,15,0,0,0,0,0,0,2
9,15,0,0,0,0,0,0,3
9,15,0,0,0,0,0,0,4
9,15,0,0,0,0,0,0,5
9,15,0,0,0,0,0,0,6
9,15,0,0,0,0,0,0,7
9,15,0,0,0,0,0,0,8
9,15,0,0,0,0,0,0,9
9,15,0,0,0,0,0,0,10
9,15,0,0,0,0,0,0,11
9,15,0,0,0,0,0,0,12
9,15,0,0,0,0,0,0,13
9,15,0,0,0,0,0,0,14
9,15,0,0,0,0,0,0,15
9,15,0,0,0,0,0,0,16
9,15,0,0,0,0,0,0,17
9,15,0,0,0,0,0,0,18
9,15,0,0,0,0,0,0,19
9,15,0,0,0,0,0,0,20
9,16,0,0,0,0,0,0,1
9,16,0,0,0,0,0,0,2
9,16,0,0,0,0,0,0,3
9,16,0,0,0,0,0,0,4
9,16,0,0,0,0,0,0,5
9,16,0,0,0,0,0,0,6
9,16,0,0,0,0,0,0,7
9,16,0,0,0,0,0,0,8
9,16,0,0,0,0,0,0,9
9,16,0,0,0,0,0,0,10
9,16,0,0,0,0,0,0,11
9,16,0,0,0,0,0,0,12
9,16,0,0,0,0,0,0,13
9,16,0,0,0,0,0,0,14
9,16,0,0,0,0,0,0,15
9,16,0,0,0,0,0,0,16
9,16,0,0,0,0,0,0,17
9,16,0,0,0,0,0,0,18
9,16,0,0,0,0,0,0,19
9,16,0,0,0,0,0,0,20
9,17,0,0,0,0,0,0,1
9,17,0,0,0,0,0,0,2
9,17,0,0,0,0,0,0,3
9,17,0,0,0,0,0,0,4
9,17,0,0,0,0,0,0,5
9,17,0,0,0,0,0,0,6
9,17,0,0,0,0,0,0,7
9,17,0,0,0,0,0,0,8
9,17,0,0,0,0,0,0,9
9,17,0,0,0,0,0,0,10
9,17,0,0,0,0,0,0,11
9,17,0,0,0,0,0,0,12
9,17,0,0,0,0,0,0,13
9,17,0,0,0,0,0,0,14
9,17,0,0,0,0,0,0,15
9,17,0,0,0,0,0,0,16
9,17,0,0,0,0,0,0,17
9,17,0,0,0,0,0,0,18
9,17,0,0,0,0,0,0,19
9,17,0,0,0,0,0,0,20
9,18,0,0,0,0,0,0,1
9,18,0,0,0,0,0,0,2
9,18,0,0,0,0,0,0,3
9,18,0,0,0,0,0,0,4
9,18,0,0,0,0,0,0,5
9,18,0,0,0,0,0,0,6
9,18,0,0,0,0,0,0,7
9,18,0,0,0,0,0,0,8
9,18,0,0,0,0,0,0,9
9,18,0,0,0,0,0,0,10
9,18,0,0,0,0,0,0,11
9,18,0,0,0,0,0,0,12
9,18,0,0,0,0,0,0,13
9,18,0,0,0,0,0,0,14
9,18,0,0,0,0,0,0,15
9,18,0,0,0,0,0,0,16
9,18,0,0,0,0,0,0,17
9,18,0,0,0,0,0,0,18
9,18,0,0,0,0,0,0,19
9,18,0,0,0,0,0,0,20
9,19,0,0,0,0,0,0,1
9,19,0,0,0,0,0,0,2
9,19,0,0,0,0,0,0,3
9,19,0,0,0,0,0,0,4
9,19,0,0,0,0,0,0,5
9,19,0,0,0,0,0,0,6
9,19,0,0,0,0,0,0,7
9,19,0,0,0,0,0,0,8
9,19,0,0,0,0,0,0,9
9,19,0,0,0,0,0,0,10
9,19,0,0,0,0,0,0,11
9,19,0,0,0,0,0,0,12
9,19,0,0,0,0,0,0,13
9,19,0,0,0,0,0,0,14
9,19,0,0,0,0,0,0,15
9,19,0,0,0,0,0,0,16
9,19,0,0,0,0,0,0,17
9,19,0,0,0,0,0,0,18
9,19,0,0,0,0,0,0,19
9,19,0,0,0,0,0,0,20
9,20,0,0,0,0,0,0,1
9,20,0,0,0,0,0,0,2
9,20,0,0,0,0,0,0,3
9,20,0,0,0,0,0,0,4
9,20,0,0,0,0,0,0,5
9,20,0,0,0,0,0,0,6
9,20,0,0,0,0,0,0,7
9,20,0,0,0,0,0,0,8
9,20,0,0,0,0,0,0,9
9,20,0,0,0,0,0,0,10
9,20,0,0,0,0,0,0,11
9,20,0,0,0,0,0,0,12
9,20,0,0,0,0,0,0,13
9,20,0,0,0,0,0,0,14
9,20,0,0,0,0,0,0,15
9,20,0,0,0,0,0,0,16
9,20,0,0,0,0,0,0,17
9,20,0,0,0,0,0,0,18
9,20,0,0,0,0,0,0,19
9,20,0,0,0,0,0,0,20
10,1,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,2
10,1,0,0,0,0,0,0,3
10,1,0,0,0,0,0,0,4
10,1,0,0,0,0,0,0,5
10,1,0,0,0,0,0,0,6
10,1,0,0,0,0,0,0,7
10,1,0,0,0,0,0,0,8
10,1,0,0,0,0,0,0,9
10,1,0,0,0,0,0,0,10
10,1,0,0,0,0,0,0,11
10,1,0,0,0,0,0,0,12
10,1,0,0,0,0,0,0,13
10,1,0,0,0,0,0,0,14
10,1,0,0,0,0,0,0,15
10,1,0,0,0,0,0,0,16
10,1,0,0,0,0,0,0,17
10,1,0,0,0,0,0,0,18
10,1,0,0,0,0,0,0,19
10,1,0,0,0,0,0,0,20
10,2,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,2
10,2,0,0,0,0,0,0,3
10,2,0,0,0,0,0,0,4
10,2,0,0,0,0,0,0,5
10,2,0,0,0,0,0,0,6
10,2,0,0,0,0,0,0,7
10,2,0,0,0,0,0,0,8
10,2,0,0,0,0,0,0,9
10,2,0,0,0,0,0,0,10
10,2,0,0,0,0,0,0,11
10,2,0,0,0,0,0,0,12
10,2,0,0,0,0,0,0,13
10,2,0,0,0,0,0,0,14
10,2,0,0,0,0,0,0,15
10,2,0,0,0,0,0,0,16
10,2,0,0,0,0,0,0,17
10,2,0,0,0,0,0,0,18
10,2,0,0,0,0,0,0,19
10,2,0,0,0,0,0,0,20
10,3,0,0,0,0,0,0,1
10,3,0,0,0,0,0,0,2
10,3,0,0,0,0,0,0,3
10,3,0,0,0,0,0,0,4
10,3,0,0,0,0,0,0,5
10,3,0,0,0,0,0,0,6
10,3,0,0,0,0,0,0,7
10,3,0,0,0,0,0,0,8
10,3,0,0,0,0,0,0,9
10,3,0,0,0,0,0,0,10
10,3,0,0,0,0,0,0,11
10,3,0,0,0,0,0,0,12
10,3,0,0,0,0,0,0,13
10,3,0,0,0,0,0,0,14
10,3,0,0,0,0,0,0,15
10,3,0,0,0,0,0,0,16
10,3,0,0,0,0,0,0,17
10,3,0,0,0,0,0,0,18
10,3,0,0,0,0,0,0,19
10,3,0,0,0,0,0,0,20
10,4,0,0,0,0,0,0,1
10,4,0,0,0,0,0,0,2
10,4,0,0,0,0,0,0,3
10,4,0,0,0,0,0,0,4
10,4,0,0,0,0,0,0,5
10,4,0,0,0,0,0,0,6
10,4,0,0,0,0,0,0,7
10,4,0,0,0,0,0,0,8
10,4,0,0,0,0,0,0,9
10,4,0,0,0,0,0,0,10
10,4,0,0,0,0,0,0,11
10,4,0,0,0,0,0,0,12
10,4,0,0,0,0,0,0,13
10,4,0,0,0,0,0,0,14
10,4,0,0,0,0,0,0,15
10,4,0,0,0,0,0,0,16
10,4,0,0,0,0,0,0,17
10,4,0,0,0,0,0,0,18
10,4,0,0,0,0,0,0,19
10,4,0,0,0,0,0,0,20
10,5,0,0,0,0,0,0,1
10,5,0,0,0,0,0,0,2
10,5,0,0,0,0,0,0,3
10,5,0,0,0,0,0,0,4
10,5,0,0,0,0,0,0,5
10,5,0,0,0,0,0,0,6
10,5,0,0,0,0,0,0,7
10,5,0,0,0,0,0,0,8
10,5,0,0,0,0,0,0,9
10,5,0,0,0,0,0,0,10
10,5,0,0,0,0,0,0,11
10,5,0,0,0,0,0,0,12
10,5,0,0,0,0,0,0,13
10,5,0,0,0,0,0,0,14
10,5,0,0,0,0,0,0,15
10,5,0,0,0,0,0,0,16
10,5,0,0,0,0,0,0,17
10,5,0,0,0,0,0,0,18
10,5,0,0,0,0,0,0,19
10,5,0,0,0,0,0,0,20
10,6,0,0,0,0,0,0,1
10,6,0,0,0,0,0,0,2
10,6,0,0,0,0,0,0,3
10,6,0,0,0,0,0,0,4
10,6,0,0,0,0,0,0,5
10,6,0,0,0,0,0,0,6
10,6,0,0,0,0,0,0,7
10,6,0,0,0,0,0,0,8
10,6,0,0,0,0,0,0,9
10,6,0,0,0,0,0,0,10
10,6,0,0,0,0,0,0,11
10,6,0,0,0,0,0,0,12
10,6,0,0,0,0,0,0,13
10,6,0,0,0,0,0,0,14
10,6,0,0,0,0,0,0,15
10,6,0,0,0,0,0,0,16
10,6,0,0,0,0,0,0,17
10,6,0,0,0,0,0,0,18
10,6,0,0,0,0,0,0,19
10,6,0,0,0,0,0,0,20
10,7,0,0,0,0,0,0,1
10,7,0,0,0,0,0,0,2
10,7,0,0,0,0,0,0,3
10,7,0,0,0,0,0,0,4
10,7,0,0,0,0,0,0,5
10,7,0,0,0,0,0,0,6
10,7,0,0,0,0,0,0,7
10,7,0,0,0,0,0,0,8
10,7,0,0,0,0,0,0,9
10,7,0,0,0,0,0,0,10
10,7,0,0,0,0,0,0,11
10,7,0,0,0,0,0,0,12
10,7,0,0,0,0,0,0,13
10,7,0,0,0,0,0,0,14
10,7,0,0,0,0,0,0,15
10,7,0,0,0,0,0,0,16
10,7,0,0,0,0,0,0,17
10,7,0,0,0,0,0,0,18
10,7,0,0,0,0,0,0,19
10,7,0,0,0,0,0,0,20
10,8,0,0,0,0,0,0,1
10,8,0,0,0,0,0,0,2
10,8,0,0,0,0,0,0,3
10,8,0,0,0,0,0,0,4
10,8,0,0,0,0,0,0,5
10,8,0,0,0,0,0,0,6
10,8,0,0,0,0,0,0,7
10,8,0,0,0,0,0,0,8
10,8,0,0,0,0,0,0,9
10,8,0,0,0,0,0,0,10
10,8,0,0,0,0,0,0,11
10,8,0,0,0,0,0,0,12
10,8,0,0,0,0,0,0,13
10,8,0,0,0,0,0,0,14
10,8,0,0,0,0,0,0,15
10,8,0,0,0,0,0,0,16
10,8,0,0,0,0,0,0,17
10,8,0,0,0,0,0,0,18
10,8,0,0,0,0,0,0,19
10,8,0,0,0,0,0,0,20
10,9,0,0,0,0,0,0,1
10,9,0,0,0,0,0,0,2
10,9,0,0,0,0,0,0,3
10,9,0,0,0,0,0,0,4
10,9,0,0,0,0,0,0,5
10,9,0,0,0,0,0,0,6
10,9,0,0,0,0,0,0,7
10,9,0,0,0,0,0,0,8
10,9,0,0,0,0,0,0,9
10,9,0,0,0,0,0,0,10
10,9,0,0,0,0,0,0,11
10,9,0,0,0,0,0,0,12
10,9,0,0,0,0,0,0,13
10,9,0,0,0,0,0,0,14
10,9,0,0,0,0,0,0,15
10,9,0,0,0,0,0,0,16
10,9,0,0,0,0,0,0,17
10,9,0,0,0,0,0,0,18
10,9,0,0,0,0,0,0,19
10,9,0,0,0,0,0,0,20
10,10,0,0,0,0,0,0,1
10,10,0,0,0,0,0,0,2
10,10,0,0,0,0,0,0,3
10,10,0,0,0,0,0,0,4
10,10,0,0,0,0,0,0,5
10,10,0,0,0,0,0,0,6
10,10,0,0,0,0,0,0,7
10,10,0,0,0,0,0,0,8
10,10,0,0,0,0,0,0,9
10,10,0,0,0,0,0,0,10
10,10,0,0,0,0,0,0,11
10,10,0,0,0,0,0,0,12
10,10,0,0,0,0,0,0,13
10,10,0,0,0,0,0,0,14
10,10,0,0,0,0,0,0,15
10,10,0,0,0,0,0,0,16
10,10,0,0,0,0,0,0,17
10,10,0,0,0,0,0,0,18
10,10,0,0,0,0,0,0,19
10,10,0,0,0,0,0,0,20
10,11,0,0,0,0,0,0,1
10,11,0,0,0,0,0,0,2
10,11,0,0,0,0,0,0,3
10,11,0,0,0,0,0,0,4
10,11,0,0,0,0,0,0,5
10,11,0,0,0,0,0,0,6
10,11,0,0,0,0,0,0,7
10,11,0,0,0,0,0,0,8
10,11,0,0,0,0,0,0,9
10,11,0,0,0,0,0,0,10
10,11,0,0,0,0,0,0,11
10,11,0,0,0,0,0,0,12
10,11,0,0,0,0,0,0,13
10,11,0,0,0,0,0,0,14
10,11,0,0,0,0,0,0,15
10,11,0,0,0,0,0,0,16
10,11,0,0,0,0,0,0,17
10,11,0,0,0,0,0,0,18
10,11,0,0,0,0,0,0,19
10,11,0,0,0,0,0,0,20
10,12,0,0,0,0,0,0,1
10,12,0,0,0,0,0,0,2
10,12,0,0,0,0,0,0,3
10,12,0,0,0,0,0,0,4
10,12,0,0,0,0,0,0,5
10,12,0,0,0,0,0,0,6
10,12,0,0,0,0,0,0,7
10,12,0,0,0,0,0,0,8
10,12,0,0,0,0,0,0,9
10,12,0,0,0,0,0,0,10
10,12,0,0,0,0,0,0,11
10,12,0,0,0,0,0,0,12
10,12,0,0,0,0,0,0,13
10,12,0,0,0,0,0,0,14
10,12,0,0,0,0,0,0,15
10,12,0,0,0,0,0,0,16
10,12,0,0,0,0,0,0,17
10,12,0,0,0,0,0,0,18
10,12,0,0,0,0,0,0,19
10,12,0,0,0,0,0,0,20
10,13,0,0,0,0,0,0,1
10,13,0,0,0,0,0,0,2
10,13,0,0,0,0,0,0,3
10,13,0,0,0,0,0,0,4
10,13,0,0,0,0,0,0,5
10,13,0,0,0,0,0,0,6
10,13,0,0,0,0,0,0,7
10,13,0,0,0,0,0,0,8
10,13,0,0,0,0,0,0,9
10,13,0,0,0,0,0,0,10
10,13,0,0,0,0,0,0,11
10,13,0,0,0,0,0,0,12
10,13,0,0,0,0,0,0,13
10,13,0,0,0,0,0,0,14
10,13,0,0,0,0,0,0,15
10,13,0,0,0,0,0,0,16
10,13,0,0,0,0,0,0,17
10,13,0,0,0,0,0,0,18
10,13,0,0,0,0,0,0,19
10,13,0,0,0,0,0,0,20
10,14,0,0,0,0,0,0,1
10,14,0,0,0,0,0,0,2
10,14,0,0,0,0,0,0,3
10,14,0,0,0,0,0,0,4
10,14,0,0,0,0,0,0,5
10,14,0,0,0,0,0,0,6
10,14,0,0,0,0,0,0,7
10,14,0,0,0,0,0,0,8
10,14,0,0,0,0,0,0,9
10,14,0,0,0,0,0,0,10
10,14,0,0,0,0,0,0,11
10,14,0,0,0,0,0,0,12
10,14,0,0,0,0,0,0,13
10,14,0,0,0,0,0,0,14
10,14,0,0,0,0,0,0,15
10,14,0,0,0,0,0,0,16
10,14,0,0,0,0,0,0,17
10,14,0,0,0,0,0,0,18
10,14,0,0,0,0,0,0,19
